,cluster_0,cluster_1,cluster_2,cluster_3
112,9523.048911290327,966.0120887220367,1749.7849848368826,4837.276885171193
113,9532.650725806454,965.2072378887425,1740.9326398234039,4809.638866614682
114,9541.392217741939,963.5234486269889,1732.1076648592748,4784.315460699165
115,9549.795725806454,962.9058220010512,1723.6661015169557,4753.790538669197
116,9558.383588709677,961.572479211627,1714.9986082555035,4727.0997929431405
117,9566.264758064517,960.5692673572357,1705.4890125681688,4706.480192620902
118,9574.084475806454,960.3378734726065,1696.0204950479524,4683.364833257538
119,9581.842741935488,959.7148305363116,1688.4210341315127,4660.256646268639
120,9587.941814516133,958.3386301550605,1681.7869101422943,4636.920479342382
121,9594.824395161293,957.5500369530932,1675.2144034037492,4616.117408266012
122,9603.36616935484,956.309186539219,1670.6547268538836,4596.464125795363
123,9609.019717741938,954.4098497881043,1665.3351042123775,4578.0757047980915
124,9614.519637096777,953.7136969517787,1660.0976379050985,4558.924091159722
125,9619.620120967744,952.758163020628,1656.7908454522676,4541.448799981294
126,9624.490161290325,951.8498828134557,1651.9436217325917,4518.589364608634
127,9630.020806451617,950.9159382439325,1648.2876648592744,4501.510731529157
128,9634.030524193551,950.3373528445676,1643.8101446436406,4485.846196023907
129,9638.639395161294,949.548868436407,1641.4892282015928,4467.072549717011
130,9642.633750000003,948.8096079687318,1638.0386621638588,4451.8613137585235
131,9646.136491935486,947.9467558468036,1633.0271257757197,4437.788894241233
132,9649.132258064517,947.269877644199,1630.2338104118367,4423.627838279176
133,9651.544233870973,945.6569333858895,1627.3583387137237,4410.15237555605
134,9653.695040322584,945.3299369612216,1624.8936486867688,4395.974239256304
135,9655.922661290326,945.5092491743641,1622.2646459913503,4385.221700376204
136,9657.766209677422,945.1845837035601,1618.5881500344765,4375.4996819842545
137,9659.440766129035,944.7950098541569,1615.2813575816474,4366.507803122939
138,9660.961693548388,944.0190257577678,1612.9604411396015,4356.346872173232
139,9662.451895161292,943.7363518263045,1610.0438912743712,4347.71698085849
140,9663.865282258066,944.1893787147934,1607.5175839967444,4337.200386859382
141,9664.787056451614,943.6948751639549,1605.0734330533442,4326.4858639042395
142,9665.478387096777,944.1209302603929,1602.7525166112966,4315.02393388895
143,9666.23116935484,943.3412180686274,1599.8770449131846,4305.4080450544825
144,9667.030040322585,942.6878245302859,1597.6177457218093,4296.0199970145295
145,9667.875000000002,941.7479922152137,1594.8038912743705,4283.274409082502
146,9668.412701612906,941.5875361764521,1591.5381769886587,4275.362103198799
147,9668.827500000003,940.9337656747888,1587.8822201153398,4268.751449607795
148,9669.411290322583,939.9902243463357,1585.6434600075238,4263.80840512437
149,9670.071895161293,939.6985968847478,1581.3097133767965,4257.853991425548
