,cluster_0,cluster_1,cluster_2,cluster_3
130,40.10961660804775,40.8006371633709,39.25805443107616,40.78794736569115
131,40.1066710896377,40.80057299263148,39.25751725956552,40.790803307565476
132,40.10365810867893,40.80052784582278,39.257193954960876,40.79334612003488
133,40.10104547813194,40.800545153791916,39.25690730060818,40.79565883417686
134,40.098410617960425,40.80051393586647,39.256691483689785,40.797970335918635
135,40.09590052617287,40.800454358500254,39.25644968124094,40.80016145943542
136,40.093560713220654,40.800461556654916,39.256077011269085,40.801981068239456
137,40.09115537661227,40.800416786475736,39.25576150322321,40.8038876036239
138,40.08888299701187,40.80040179011084,39.25558467397241,40.80555381437978
139,40.08672582794305,40.80041467659603,39.255322052156075,40.80724104781607
140,40.0847309317209,40.80048776048673,39.255118876183815,40.80893280160015
141,40.0825962441293,40.800549560149165,39.254909973937856,40.81047907440583
142,40.080784342183726,40.80054522767839,39.25472790755901,40.81206826231989
143,40.0789337812326,40.80051790601098,39.25447435508691,40.813564644908986
144,40.07712780781463,40.80053803941542,39.25429302077305,40.814939088476414
145,40.07531723705032,40.80058910965125,39.2540416490783,40.81624569800001
146,40.073609054616874,40.80054119027527,39.25373698815326,40.81742780233193
147,40.071995101358624,40.80047456269903,39.25338303001402,40.818623358458126
148,40.07024170099713,40.80039194717712,39.253201400108345,40.81993107848343
149,40.06864197307661,40.80035536268644,39.25277049920029,40.82094553461024
